species,fish_id,mass_g,po2_torr,mo2_ms_per_hr,expt_period
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,27.3009,1.9199999999999997,pcrit
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,24.6856,1.68,pcrit
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,22.387,1.7600000000000002,pcrit
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,19.5527,1.7600000000000002,pcrit
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,17.769,1.04,pcrit
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,16.0908,1.2000000000000002,pcrit
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,14.508,0.8800000000000001,pcrit
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,13.0521,1.2800000000000002,pcrit
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,11.7524,0.72,pcrit
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,10.5133,0.9599999999999999,pcrit
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,9.1894,0.72,pcrit
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,8.1801,0.72,pcrit
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,7.3771,0.4,pcrit
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,6.6672,0.4799999999999999,pcrit
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,6.0864,0.56,pcrit
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,5.3553,0.56,pcrit
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,4.6515,0.4799999999999999,pcrit
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,4.1659,0.23999999999999996,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,153.4039,1.45531914893617,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,150.8607,1.9148936170212765,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,148.0608,1.9148936170212765,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,145.3754,1.8382978723404253,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,142.7101,1.8382978723404253,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,140.1019,1.6085106382978722,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,137.4576,1.9148936170212765,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,134.0802,2.451063829787234,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,130.6883,2.297872340425532,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,126.1589,1.8382978723404253,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,123.9432,1.45531914893617,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,121.5213,1.9148936170212765,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,118.3525,2.2212765957446807,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,114.9884,2.374468085106383,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,111.5232,2.2212765957446807,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,108.5565,1.6851063829787236,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,106.3674,1.378723404255319,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,103.9702,1.7617021276595743,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,101.1607,2.1446808510638298,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,97.806,2.297872340425532,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,94.916,1.6851063829787236,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,92.4636,1.6851063829787236,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,89.6859,1.6085106382978722,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,87.1433,1.9148936170212765,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,84.4772,1.8382978723404253,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,81.6471,1.8382978723404253,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,78.9491,1.6851063829787236,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,76.2186,2.1446808510638298,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,73.1067,1.8382978723404253,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,70.3939,1.7617021276595743,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,67.746,1.7617021276595743,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,65.0314,2.068085106382979,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,61.6968,2.297872340425532,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,58.7482,1.9148936170212765,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,55.576,2.2212765957446807,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,52.5391,1.9148936170212765,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,49.914,1.8382978723404253,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,47.2695,1.6851063829787236,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,44.5987,1.9148936170212765,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,41.6741,2.1446808510638298,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,38.5691,2.068085106382979,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,35.6463,1.9148936170212765,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,32.7731,1.9914893617021274,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,29.7478,1.9148936170212765,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,26.8647,2.068085106382979,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,23.8253,1.9148936170212765,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,21.423,1.378723404255319,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,19.2817,1.45531914893617,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,17.3127,1.225531914893617,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,15.7998,0.8425531914893618,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,14.3704,0.9957446808510637,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,13.0031,0.9957446808510637,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,11.7471,0.7659574468085106,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,10.6788,0.7659574468085106,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,9.7095,0.6127659574468085,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,8.9143,0.5361702127659574,pcrit
Oligocottus_maculosus,top_tank10_other-bucket,4.7,8.2001,0.5361702127659574,pcrit
